RTS_ID	TargetName	ProbeID	Negative
RTS0036420	TMEM42	49563	FALSE
RTS0036421	UROC1	49564	FALSE
RTS0036422	PPM1M	49565	FALSE
RTS0036423	SCLT1	49566	FALSE
RTS0036424	SPATA4	49567	FALSE
RTS0036425	C4orf36	49568	FALSE
RTS0036426	JCHAIN	49569	FALSE
RTS0036427	TMEM71	49570	FALSE
RTS0036429	PXDNL	49571	FALSE
RTS0036430	NACC2	49572	FALSE
RTS0036431	C9orf116	49573	FALSE
RTS0036432	DOCK11	49574	FALSE
RTS0036433	TCP10L	49575	FALSE
RTS0036434	C10orf82	49576	FALSE
RTS0036435	FAM76B	49577	FALSE
RTS0036436	DNHD1	49578	FALSE
RTS0036437	GLT1D1	49579	FALSE
RTS0036438	A2ML1	49580	FALSE
RTS0036439	TEKT5	49581	FALSE
RTS0036440	TMED6	49582	FALSE
RTS0036441	MGAT5B	49583	FALSE
RTS0036442	TEPSIN	49584	FALSE
RTS0036443	ZNF18	49585	FALSE
RTS0036444	SLFN13	49586	FALSE
RTS0036445	DHRS13	49587	FALSE
RTS0036446	ZNF480	49588	FALSE
RTS0036447	HIPK4	49589	FALSE
RTS0036448	TMC4	49590	FALSE
RTS0036449	CCDC155	49591	FALSE
RTS0036450	ZNF420	49592	FALSE
RTS0036451	ZNF582	49593	FALSE
RTS0036452	CAPN12	49594	FALSE
RTS0036454	ZNF570	49595	FALSE
RTS0036455	BROX	49596	FALSE
RTS0036456	AXDND1	49597	FALSE
RTS0036457	CIART	49598	FALSE
RTS0036458	ANKRD35	49599	FALSE
RTS0036459	IL23R	49600	FALSE
RTS0036460	LRRC71	49601	FALSE
RTS0036461	LSM14B	49602	FALSE
RTS0036462	AIFM3	49603	FALSE
RTS0036464	ANKAR	49604	FALSE
RTS0036465	PUS10	49605	FALSE
RTS0036467	KLHL23	49606	FALSE
RTS0036468	SLC23A3	49607	FALSE
RTS0036469	EFHB	49608	FALSE
RTS0036470	CCDC12	49609	FALSE
RTS0036471	IL20RB	49610	FALSE
RTS0036472	SPICE1	49611	FALSE
RTS0036473	CCDC13	49612	FALSE
RTS0036474	THAP6	49613	FALSE
RTS0036475	SPEF2	49614	FALSE
RTS0036476	ZMAT2	49615	FALSE
RTS0036477	TTC23L	49616	FALSE
RTS0036478	CRYGN	49617	FALSE
RTS0036479	DUSP10	49618	FALSE
RTS0036480	NDUFAF7	49619	FALSE
RTS0036481	MPZL2	49620	FALSE
RTS0036482	RBM11	49621	FALSE
RTS0036483	NAXE	49622	FALSE
RTS0036484	PROKR2	49623	FALSE
RTS0036485	SMCR8	49624	FALSE
RTS0036486	MBNL2	49625	FALSE
RTS0036488	PEBP4	49626	FALSE
RTS0036489	FAM91A1	49627	FALSE
RTS0036490	TRMT10B	49628	FALSE
RTS0036491	TTC16	49629	FALSE
RTS0036492	FREM1	49630	FALSE
RTS0036493	ARHGAP36	49631	FALSE
RTS0036494	RIBC1	49632	FALSE
RTS0036495	CXorf38	49633	FALSE
RTS0036496	CCDC122	49634	FALSE
RTS0036497	SLFN5	49635	FALSE
RTS0036498	ZNF564	49636	FALSE
RTS0036499	CCDC138	49637	FALSE
RTS0036500	C6orf118	49638	FALSE
RTS0036502	ZFC3H1	49639	FALSE
RTS0036503	ALG14	49640	FALSE
RTS0036504	SLFNL1	49641	FALSE
RTS0036505	TSPEAR	49642	FALSE
RTS0036506	VWA3B	49643	FALSE
RTS0036507	TET3	49644	FALSE
RTS0036508	ANKRD23	49645	FALSE
RTS0036509	ARL13B	49646	FALSE
RTS0036510	CENPX	49647	FALSE
RTS0036512	TSNARE1	49648	FALSE
RTS0036513	ADAM32	49649	FALSE
RTS0036514	C9orf72	49650	FALSE
RTS0036515	SUSD3	49651	FALSE
RTS0036516	NLRP11	49652	FALSE
RTS0036517	YPEL4	49653	FALSE
RTS0036518	ZNF25	49654	FALSE
RTS0036519	C11orf45	49655	FALSE
RTS0036520	MRGPRF	49656	FALSE
RTS0036521	GLYATL2	49657	FALSE
RTS0036522	DDIAS	49658	FALSE
RTS0036523	CFAP53	49659	FALSE
RTS0036524	MARCHF8	49660	FALSE
RTS0036525	SPATS1	49661	FALSE
RTS0036526	KIF6	49662	FALSE
RTS0036527	ARMC12	49663	FALSE
RTS0036528	C6orf136	49664	FALSE
RTS0036529	PPP1R35	49665	FALSE
RTS0036530	FBXL13	49666	FALSE
RTS0036531	CEP112	49667	FALSE
RTS0036532	NXPE3	49668	FALSE
RTS0036533	DRC1	49669	FALSE
RTS0036534	CENPBD1	49670	FALSE
RTS0036535	CAVIN3	49671	FALSE
RTS0036536	TMEM106A	49672	FALSE
RTS0036537	NEIL2	49673	FALSE
RTS0036538	ZNF501	49674	FALSE
RTS0036540	CALR3	49675	FALSE
RTS0036541	OSCP1	49676	FALSE
RTS0036542	UBLCP1	49677	FALSE
RTS0036544	UPRT	49678	FALSE
RTS0036545	UBQLNL	49679	FALSE
RTS0036546	DACT3	49680	FALSE
RTS0036547	CDC42EP5	49681	FALSE
RTS0036548	RILPL2	49682	FALSE
RTS0036549	FCSK	49683	FALSE
RTS0036551	SKA3	49684	FALSE
RTS0036552	ZUP1	49685	FALSE
RTS0036554	STAC3	49686	FALSE
RTS0036555	CISH	49687	FALSE
RTS0036556	NSMCE1	49688	FALSE
RTS0036557	MAP2K3	49689	FALSE
RTS0036558	FAM200A	49690	FALSE
RTS0036559	ZSCAN25	49691	FALSE
RTS0036560	JAG2	49692	FALSE
RTS0036561	CHURC1	49693	FALSE
RTS0036562	ZBTB47	49694	FALSE
RTS0036563	PIGM	49695	FALSE
RTS0036564	SDR42E1	49696	FALSE
RTS0036565	SFT2D1	49697	FALSE
RTS0036566	CFAP70	49698	FALSE
RTS0036567	GPHB5	49699	FALSE
RTS0036568	WDR63	49700	FALSE
RTS0036569	DIRAS1	49701	FALSE
RTS0036570	DNAJB7	49702	FALSE
RTS0036571	LRATD1	49703	FALSE
RTS0036572	SLC2A12	49704	FALSE
RTS0036573	DHRSX	49705	FALSE
RTS0036574	ATOH7	49706	FALSE
RTS0036575	MAP2K7	49707	FALSE
RTS0036576	LIPT1	49708	FALSE
RTS0036577	CABP4	49709	FALSE
RTS0036578	NAPRT	49710	FALSE
RTS0036579	PRAP1	49711	FALSE
RTS0036580	CSNK1A1L	49712	FALSE
RTS0036581	SENP8	49713	FALSE
RTS0036582	HMGB4	49714	FALSE
RTS0036583	VTI1A	49715	FALSE
RTS0036584	MBD3L1	49716	FALSE
RTS0036586	TRIM11	49717	FALSE
RTS0036587	EFCAB11	49718	FALSE
RTS0036588	CTU1	49719	FALSE
RTS0036589	FANK1	49720	FALSE
RTS0036590	B3GNT7	49721	FALSE
RTS0036591	ZSCAN20	49722	FALSE
RTS0036592	OMA1	49723	FALSE
RTS0036593	DDIT4L	49724	FALSE
RTS0036594	FRA10AC1	49725	FALSE
RTS0036595	SPACA7	49726	FALSE
RTS0036596	IFI27L1	49727	FALSE
RTS0036597	RNASE11	49728	FALSE
RTS0036599	ZG16B	49729	FALSE
RTS0036600	UBALD1	49730	FALSE
RTS0036601	TMEM170A	49731	FALSE
RTS0036602	MRPL10	49732	FALSE
RTS0036603	LRRC25	49733	FALSE
RTS0036604	CCSAP	49734	FALSE
RTS0036605	ACVR1C	49735	FALSE
RTS0036606	OSR1	49736	FALSE
RTS0036607	SPATA18	49737	FALSE
RTS0036608	CCDC127	49738	FALSE
RTS0036609	NUDCD2	49739	FALSE
RTS0036610	SDHAF4	49740	FALSE
RTS0036611	SSMEM1	49741	FALSE
RTS0036612	FAM92A	49742	FALSE
RTS0036613	PRR35	49743	FALSE
RTS0036615	ZNF563	49744	FALSE
RTS0036616	HJV	49745	FALSE
RTS0036617	GCSAML	49746	FALSE
RTS0036618	MOB3C	49747	FALSE
RTS0036619	METTL21A	49748	FALSE
RTS0036620	NKX2-3	49749	FALSE
RTS0036621	ZNF519	49750	FALSE
RTS0036622	ZNF296	49751	FALSE
RTS0036623	ADGRA3	49752	FALSE
RTS0036624	ZBTB49	49753	FALSE
RTS0036625	GALNTL5	49754	FALSE
RTS0036627	ZNF627	49755	FALSE
RTS0036628	CADM4	49756	FALSE
RTS0036631	TVP23C	49757	FALSE
RTS0036632	C7orf33	49758	FALSE
RTS0036633	SLC25A43	49759	FALSE
RTS0036634	FAM241B	49760	FALSE
RTS0036636	LRTOMT	49761	FALSE
RTS0036637	ZNF485	49762	FALSE
RTS0036638	RASGEF1A	49763	FALSE
RTS0036639	UCMA	49764	FALSE
RTS0036640	TMEM217	49765	FALSE
RTS0036641	MAP3K7	49766	FALSE
RTS0036642	TBC1D31	49767	FALSE
RTS0036643	SLC15A4	49768	FALSE
RTS0036644	WFDC5	49769	FALSE
RTS0036645	ELOA3	49770	FALSE
RTS0036647	GCNT2	49771	FALSE
RTS0036648	GSX1	49772	FALSE
RTS0036649	SPESP1	49773	FALSE
RTS0036650	IL27	49774	FALSE
RTS0036651	SPANXA2	49775	FALSE
RTS0036652	BRF1	49776	FALSE
RTS0036653	ATPAF2	49777	FALSE
RTS0036654	LPIN1	49778	FALSE
RTS0036656	TIGD1	49779	FALSE
RTS0036657	TIGD2	49780	FALSE
RTS0036658	TIGD3	49781	FALSE
RTS0036659	TIGD4	49782	FALSE
RTS0036660	TRAF3	49783	FALSE
RTS0036661	SYNGR1	49784	FALSE
RTS0036662	SEPTIN3	49785	FALSE
RTS0036663	OSBPL6	49786	FALSE
RTS0036664	GSTA1	49787	FALSE
RTS0036665	KIFC2	49788	FALSE
RTS0036666	TTC21A	49789	FALSE
RTS0036667	MGST1	49790	FALSE
RTS0036668	OSBPL7	49791	FALSE
RTS0036670	ABTB2	49792	FALSE
RTS0036671	ISL2	49793	FALSE
RTS0036672	ZNF511	49794	FALSE
RTS0036673	NTN5	49795	FALSE
RTS0036674	CDCA7	49796	FALSE
RTS0036676	CRYZL1	49797	FALSE
RTS0036678	ANKS4B	49798	FALSE
RTS0036679	LTC4S	49799	FALSE
RTS0036681	PIDD1	49800	FALSE
RTS0036682	RBFOX1	49801	FALSE
RTS0036683	KLK12	49802	FALSE
RTS0036684	PFDN5	49803	FALSE
RTS0036685	HMGA1	49804	FALSE
RTS0036686	ZNF23	49805	FALSE
RTS0036687	NFAM1	49806	FALSE
RTS0036688	SLC5A8	49807	FALSE
RTS0036689	ZSCAN21	49808	FALSE
RTS0036690	ZNRF2	49809	FALSE
RTS0036691	NCR3	49810	FALSE
RTS0036692	SGMS1	49811	FALSE
RTS0036693	IL11RA	49812	FALSE
RTS0036694	CNTFR	49813	FALSE
RTS0036695	C9orf24	49814	FALSE
RTS0036696	NUDT2	49815	FALSE
RTS0036697	PPP3R2	49816	FALSE
RTS0036698	KCNIP4	49817	FALSE
RTS0036699	AKAP9	49818	FALSE
RTS0036700	FAM110B	49819	FALSE
RTS0036701	CERS5	49820	FALSE
RTS0036702	MMP21	49821	FALSE
RTS0036703	DMBX1	49822	FALSE
RTS0036704	ANKRD18A	49823	FALSE
RTS0036705	TMIE	49824	FALSE
RTS0036706	WFDC11	49825	FALSE
RTS0036707	WFDC9	49826	FALSE
RTS0036708	MRGPRX1	49827	FALSE
RTS0036709	CTSB	49828	FALSE
RTS0036710	PEMT	49829	FALSE
RTS0036711	AZIN1	49830	FALSE
RTS0036712	FBXO32	49831	FALSE
RTS0036713	RPP25L	49832	FALSE
RTS0036714	ATXN2L	49833	FALSE
RTS0036715	CCL28	49834	FALSE
RTS0036716	BOD1L1	49835	FALSE
RTS0036717	NPB	49836	FALSE
RTS0036718	SDR9C7	49837	FALSE
RTS0036719	TNFRSF18	49838	FALSE
RTS0036720	TIRAP	49839	FALSE
RTS0036721	ABHD11	49840	FALSE
RTS0036723	PIGQ	49841	FALSE
RTS0036724	EPN2	49842	FALSE
RTS0036725	CYB5A	49843	FALSE
RTS0036726	NSUN5	49844	FALSE
RTS0036727	HUS1B	49845	FALSE
RTS0036728	OTOS	49846	FALSE
RTS0036729	OXER1	49847	FALSE
RTS0036730	GPRC6A	49848	FALSE
RTS0036731	PSMA1	49849	FALSE
RTS0036733	PSMA3	49850	FALSE
RTS0036734	TAGAP	49851	FALSE
RTS0036735	GJD3	49852	FALSE
RTS0036736	CSNK1E	49853	FALSE
RTS0036737	TAS1R3	49854	FALSE
RTS0036738	IPMK	49855	FALSE
RTS0036739	TAS1R2	49856	FALSE
RTS0036741	SNX11	49857	FALSE
RTS0036742	DEFB105A	49858	FALSE
RTS0036743	DEFB106A	49859	FALSE
RTS0036744	TICRR	49860	FALSE
RTS0036745	RPUSD2	49861	FALSE
RTS0036746	TMEM263	49862	FALSE
RTS0036747	FAAP24	49863	FALSE
RTS0036748	PARS2	49864	FALSE
RTS0036749	C12orf65	49865	FALSE
RTS0036750	LONRF1	49866	FALSE
RTS0036751	CHMP7	49867	FALSE
RTS0036753	UBTD2	49868	FALSE
RTS0036754	TCEAL7	49869	FALSE
RTS0036755	ZNF585B	49870	FALSE
RTS0036756	SYT11	49871	FALSE
RTS0036757	CHMP4C	49872	FALSE
RTS0036758	ARRDC1	49873	FALSE
RTS0036759	ORAI3	49874	FALSE
RTS0036760	ZNF561	49875	FALSE
RTS0036761	C1orf158	49876	FALSE
RTS0036762	TADA2B	49877	FALSE
RTS0036763	TARS1	49878	FALSE
RTS0036764	ATP1A3	49879	FALSE
RTS0036765	POGLUT1	49880	FALSE
RTS0036767	RMI2	49881	FALSE
RTS0036768	PIK3AP1	49882	FALSE
RTS0036769	ELOVL3	49883	FALSE
RTS0036770	CLRN3	49884	FALSE
RTS0036771	LARGE2	49885	FALSE
RTS0036772	SLC36A4	49886	FALSE
RTS0036773	NXPE1	49887	FALSE
RTS0036774	ARL14EP	49888	FALSE
RTS0036775	DEPDC4	49889	FALSE
RTS0036776	C12orf45	49890	FALSE
RTS0036777	C12orf54	49891	FALSE
RTS0036778	ERP27	49892	FALSE
RTS0036779	SPIC	49893	FALSE
RTS0036780	TEX29	49894	FALSE
RTS0036781	AK7	49895	FALSE
RTS0036782	FRMD6	49896	FALSE
RTS0036783	ACOT4	49897	FALSE
RTS0036784	TC2N	49898	FALSE
RTS0036786	TMEM266	49899	FALSE
RTS0036787	AGBL1	49900	FALSE
RTS0036788	ZG16	49901	FALSE
RTS0036789	SPATA2L	49902	FALSE
RTS0036790	PAQR4	49903	FALSE
RTS0036791	CDYL2	49904	FALSE
RTS0036792	SPATA32	49905	FALSE
RTS0036793	LSM12	49906	FALSE
RTS0036794	ANKRD13B	49907	FALSE
RTS0036795	SLC43A2	49908	FALSE
RTS0036796	WDR81	49909	FALSE
RTS0036797	KRT222	49910	FALSE
RTS0036798	CLDND2	49911	FALSE
RTS0036799	ZNF285	49912	FALSE
RTS0036800	ZNF441	49913	FALSE
RTS0036801	ZNF491	49914	FALSE
RTS0036802	ZNF440	49915	FALSE
RTS0036803	IZUMO2	49916	FALSE
RTS0036804	EID2B	49917	FALSE
RTS0036805	KDF1	49918	FALSE
RTS0036806	KLHDC9	49919	FALSE
RTS0036807	MAB21L3	49920	FALSE
RTS0036809	MYOM3	49921	FALSE
RTS0036810	ZNF684	49922	FALSE
RTS0036811	C1orf216	49923	FALSE
RTS0036812	KLHDC7A	49924	FALSE
RTS0036813	UBXN10	49925	FALSE
RTS0036814	C1orf87	49926	FALSE
RTS0036815	C1orf131	49927	FALSE
RTS0036816	TBX15	49928	FALSE
RTS0036817	BBS5	49929	FALSE
RTS0036818	SGPP2	49930	FALSE
RTS0036819	KCTD18	49931	FALSE
RTS0036820	SLC66A3	49932	FALSE
RTS0036821	KLHL40	49933	FALSE
RTS0036822	ERICH6	49934	FALSE
RTS0036823	IQCF1	49935	FALSE
RTS0036824	OCIAD2	49936	FALSE
RTS0036825	TMEM155	49937	FALSE
RTS0036827	PDCL2	49938	FALSE
RTS0036828	TRAM1L1	49939	FALSE
RTS0036829	EGFLAM	49940	FALSE
RTS0036830	UGT3A1	49941	FALSE
RTS0036831	JMY	49942	FALSE
RTS0036832	AFAP1L1	49943	FALSE
RTS0036833	GRPEL2	49944	FALSE
RTS0036834	POC5	49945	FALSE
RTS0036835	PACRG	49946	FALSE
RTS0036836	ZNF786	49947	FALSE
RTS0036837	ZNF572	49948	FALSE
RTS0036838	GOT1L1	49949	FALSE
RTS0036839	BHLHE22	49950	FALSE
RTS0036840	NDUFAF6	49951	FALSE
RTS0036841	TMEM68	49952	FALSE
RTS0036842	DCAF4L2	49953	FALSE
RTS0036843	HGSNAT	49954	FALSE
RTS0036844	CARNMT1	49955	FALSE
RTS0036845	DIPK1B	49956	FALSE
RTS0036846	PWWP3B	49957	FALSE
RTS0036847	AMER1	49958	FALSE
RTS0036848	APOBEC3D	49959	FALSE
RTS0036849	FGFBP3	49960	FALSE
RTS0036850	OR51E1	49961	FALSE
RTS0036851	PIWIL4	49962	FALSE
RTS0036852	ARHGAP42	49963	FALSE
RTS0036853	KBTBD3	49964	FALSE
RTS0036854	CWF19L2	49965	FALSE
RTS0036855	AMDHD1	49966	FALSE
RTS0036856	C12orf66	49967	FALSE
RTS0036857	FBXL14	49968	FALSE
RTS0036858	RAD9B	49969	FALSE
RTS0036859	RDH12	49970	FALSE
RTS0036860	PTGR2	49971	FALSE
RTS0036861	FAM161B	49972	FALSE
RTS0036862	CEP128	49973	FALSE
RTS0036863	LRFN5	49974	FALSE
RTS0036864	TERB2	49975	FALSE
RTS0036865	LYSMD4	49976	FALSE
RTS0036868	ZSCAN29	49977	FALSE
RTS0036869	IL34	49978	FALSE
RTS0036870	ZNF597	49979	FALSE
RTS0036871	ZNF785	49980	FALSE
RTS0036872	C16orf89	49981	FALSE
RTS0036873	TMEM199	49982	FALSE
RTS0036874	PROCA1	49983	FALSE
RTS0036875	KLHL10	49984	FALSE
RTS0036876	TMC8	49985	FALSE
RTS0036877	RNF165	49986	FALSE
RTS0036878	ERVV-1	49987	FALSE
RTS0036879	C19orf18	49988	FALSE
RTS0036880	ZNF560	49989	FALSE
RTS0036881	TTC9B	49990	FALSE
RTS0036882	FAM187B	49991	FALSE
RTS0036883	C19orf25	49992	FALSE
RTS0036884	ZNF569	49993	FALSE
RTS0036885	C1orf74	49994	FALSE
RTS0036886	SAMD11	49995	FALSE
RTS0036887	TLCD4	49996	FALSE
RTS0036888	UBE2U	49997	FALSE
RTS0036889	CCDC27	49998	FALSE
RTS0036890	ZNF362	49999	FALSE
RTS0036891	CNIH3	50000	FALSE
RTS0036893	CCDC24	50001	FALSE
RTS0036894	MROH8	50002	FALSE
RTS0036895	LCA5L	50003	FALSE
RTS0036896	HORMAD2	50004	FALSE
RTS0036897	ENTHD1	50005	FALSE
RTS0036899	COMMD1	50006	FALSE
RTS0036900	TTC30B	50007	FALSE
RTS0036901	KANSL1L	50008	FALSE
RTS0036902	ARL6IP6	50009	FALSE
RTS0036903	CCNYL1	50010	FALSE
RTS0036904	SGO2	50011	FALSE
RTS0036905	SLC16A14	50012	FALSE
RTS0036906	XXYLT1	50013	FALSE
RTS0036907	C3orf22	50014	FALSE
RTS0036908	FGD5	50015	FALSE
RTS0036909	TEX55	50016	FALSE
RTS0036910	SCFD2	50017	FALSE
RTS0036911	PPM1K	50018	FALSE
RTS0036912	C4orf45	50019	FALSE
RTS0036913	TRMT44	50020	FALSE
RTS0036914	RASGEF1B	50021	FALSE
RTS0036915	SRFBP1	50022	FALSE
RTS0036917	FAM81B	50023	FALSE
RTS0036918	SH3RF2	50024	FALSE
RTS0036919	SNRNP48	50025	FALSE
RTS0036920	RNF217	50026	FALSE
RTS0036922	ZNF746	50027	FALSE
RTS0036923	IQCE	50028	FALSE
RTS0036925	CDCA2	50029	FALSE
RTS0036926	ATP6V0D2	50030	FALSE
RTS0036927	LINGO2	50031	FALSE
RTS0036928	RASEF	50032	FALSE
RTS0036929	CBLL2	50033	FALSE
RTS0036930	FMR1NB	50034	FALSE
RTS0036931	MOSPD2	50035	FALSE
RTS0036932	USP54	50036	FALSE
RTS0036933	C11orf65	50037	FALSE
RTS0036934	TMTC2	50038	FALSE
RTS0036935	C12orf50	50039	FALSE
RTS0036936	CCDC63	50040	FALSE
RTS0036937	SYNE3	50041	FALSE
RTS0036938	SPRED1	50042	FALSE
RTS0036939	PGBD4	50043	FALSE
RTS0036940	EXD1	50044	FALSE
RTS0036941	FSIP1	50045	FALSE
RTS0036942	MFSD6L	50046	FALSE
RTS0036944	ZNF709	50047	FALSE
RTS0036945	ZNF567	50048	FALSE
RTS0036946	ZNF383	50049	FALSE
RTS0036947	ZNF781	50050	FALSE
RTS0036948	SDE2	50051	FALSE
RTS0036949	CCDC185	50052	FALSE
RTS0036950	LRRN4	50053	FALSE
RTS0036951	CCDC116	50054	FALSE
RTS0036952	WBP2NL	50055	FALSE
RTS0036953	TEX44	50056	FALSE
RTS0036954	PARP15	50057	FALSE
RTS0036955	TRIM42	50058	FALSE
RTS0036956	RNF168	50059	FALSE
RTS0036957	BBS12	50060	FALSE
RTS0036958	TRIM60	50061	FALSE
RTS0036959	MIER3	50062	FALSE
RTS0036960	CDC20B	50063	FALSE
RTS0036961	ZNF366	50064	FALSE
RTS0036962	SNX31	50065	FALSE
RTS0036963	FAM47B	50066	FALSE
RTS0036964	CFAP47	50067	FALSE
RTS0036965	TCEANC	50068	FALSE
RTS0036966	OIT3	50069	FALSE
RTS0036967	METTL15	50070	FALSE
RTS0036968	METTL7B	50071	FALSE
RTS0036969	CCER1	50072	FALSE
RTS0036970	DCP1B	50073	FALSE
RTS0036971	ARID2	50074	FALSE
RTS0036972	FAM227B	50075	FALSE
RTS0036973	UBE2E2	50076	FALSE
RTS0036974	DAND5	50077	FALSE
RTS0036976	GGN	50078	FALSE
RTS0036977	THAP8	50079	FALSE
RTS0036978	FAM76A	50080	FALSE
RTS0036979	RALGPS2	50081	FALSE
RTS0036980	TCTEX1D1	50082	FALSE
RTS0036982	TEX37	50083	FALSE
RTS0036983	SLC51A	50084	FALSE
RTS0036984	ZSCAN4	50085	FALSE
RTS0036985	DENND6A	50086	FALSE
RTS0036986	SLC10A4	50087	FALSE
RTS0036987	TMEM154	50088	FALSE
RTS0036988	RWDD4	50089	FALSE
RTS0036989	PRIMPOL	50090	FALSE
RTS0036990	DNAJC18	50091	FALSE
RTS0036991	GAPT	50092	FALSE
RTS0036992	KHDRBS2	50093	FALSE
RTS0036994	ZNF449	50094	FALSE
RTS0036995	HIPK1	50095	FALSE
RTS0036996	SLC44A5	50096	FALSE
RTS0036997	SENP5	50097	FALSE
RTS0036998	ABCA13	50098	FALSE
RTS0036999	SAMD9L	50099	FALSE
RTS0037000	AMER2	50100	FALSE
RTS0037002	TEX47	50101	FALSE
RTS0037003	SLC25A16	50102	FALSE
RTS0037004	TBATA	50103	FALSE
RTS0037005	STT3A	50104	FALSE
RTS0037006	TBCEL	50105	FALSE
RTS0037007	PATL1	50106	FALSE
RTS0037008	VWCE	50107	FALSE
RTS0037010	DOK6	50108	FALSE
RTS0037011	CCDC89	50109	FALSE
RTS0037013	CPNE2	50110	FALSE
RTS0037014	NT5DC1	50111	FALSE
RTS0037015	TBC1D32	50112	FALSE
RTS0037016	BEND6	50113	FALSE
RTS0037017	RSPH9	50114	FALSE
RTS0037018	C6orf89	50115	FALSE
RTS0037019	ZBTB9	50116	FALSE
RTS0037020	HOXA9	50117	FALSE
RTS0037021	HIBADH	50118	FALSE
RTS0037022	GPC2	50119	FALSE
RTS0037023	BRAT1	50120	FALSE
RTS0037024	NXPH1	50121	FALSE
RTS0037025	CDHR3	50122	FALSE
RTS0037026	BEND7	50123	FALSE
RTS0037027	SCUBE3	50124	FALSE
RTS0037028	SEMA3D	50125	FALSE
RTS0037029	CNPY4	50126	FALSE
RTS0037030	RICTOR	50127	FALSE
RTS0037031	YTHDF3	50128	FALSE
RTS0037032	LRRC43	50129	FALSE
RTS0037033	SNX32	50130	FALSE
RTS0037034	CXorf58	50131	FALSE
RTS0037035	TSGA10IP	50132	FALSE
RTS0037036	AKNAD1	50133	FALSE
RTS0037037	VXN	50134	FALSE
RTS0037038	TMEM256	50135	FALSE
RTS0037039	CBARP	50136	FALSE
RTS0037040	TCTEX1D2	50137	FALSE
RTS0037041	TMEM196	50138	FALSE
RTS0037042	MFSD8	50139	FALSE
RTS0037043	GLIPR1L1	50140	FALSE
RTS0037045	CATSPERD	50141	FALSE
RTS0037046	TAB3	50142	FALSE
RTS0037047	ASPRV1	50143	FALSE
RTS0037048	MTURN	50144	FALSE
RTS0037049	HIF3A	50145	FALSE
RTS0037051	SNX3	50146	FALSE
RTS0037052	FAM89B	50147	FALSE
RTS0037053	TMEM18	50148	FALSE
RTS0037055	MS4A6A	50149	FALSE
RTS0037056	NKAIN4	50150	FALSE
RTS0037057	MS4A1	50151	FALSE
RTS0037058	RGN	50152	FALSE
RTS0037059	FAS	50153	FALSE
RTS0037060	PTK7	50154	FALSE
RTS0037061	COL22A1	50155	FALSE
RTS0037062	CHST13	50156	FALSE
RTS0037063	COL24A1	50157	FALSE
RTS0037064	PRSS33	50158	FALSE
RTS0037065	LRWD1	50159	FALSE
RTS0037066	UHRF2	50160	FALSE
RTS0037067	FERD3L	50161	FALSE
RTS0037068	IL4I1	50162	FALSE
RTS0037069	MAGI3	50163	FALSE
RTS0037070	PYDC1	50164	FALSE
RTS0037071	KBTBD6	50165	FALSE
RTS0037072	TANGO2	50166	FALSE
RTS0037073	SLC47A2	50167	FALSE
RTS0037077	MTIF3	50168	FALSE
RTS0037079	TNFRSF8	50169	FALSE
RTS0037080	RBM45	50170	FALSE
RTS0037081	SOX5	50171	FALSE
RTS0037082	PXT1	50172	FALSE
RTS0037083	FDCSP	50173	FALSE
RTS0037084	STEAP2	50174	FALSE
RTS0037085	APCDD1	50175	FALSE
RTS0037086	GPR156	50176	FALSE
RTS0037088	NAGS	50177	FALSE
RTS0037089	ODF4	50178	FALSE
RTS0037090	NADK2	50179	FALSE
RTS0037091	TMEM74	50180	FALSE
RTS0037092	ZFP3	50181	FALSE
RTS0037093	RBM24	50182	FALSE
RTS0037094	TMEM52B	50183	FALSE
RTS0037096	PRICKLE1	50185	FALSE
RTS0037097	ZNF75A	50186	FALSE
RTS0037098	N4BP1	50187	FALSE
RTS0037100	TCEANC2	50188	FALSE
RTS0037101	CALHM4	50189	FALSE
RTS0037102	CCDC140	50190	FALSE
RTS0037103	KDM1B	50191	FALSE
RTS0037104	TMEM268	50192	FALSE
RTS0037105	TDRD9	50193	FALSE
RTS0037106	NUDT10	50194	FALSE
RTS0037107	ADAM33	50195	FALSE
RTS0037108	JAML	50196	FALSE
RTS0037109	IQCK	50197	FALSE
RTS0037110	KIF19	50198	FALSE
RTS0037111	USP43	50199	FALSE
RTS0037112	GJB4	50200	FALSE
RTS0037113	ARHGEF19	50201	FALSE
RTS0037115	LSMEM2	50202	FALSE
RTS0037116	POU5F2	50203	FALSE
RTS0037117	TMEM174	50204	FALSE
RTS0037118	ZNF524	50205	FALSE
RTS0037119	CILP2	50206	FALSE
RTS0037120	SBSPON	50207	FALSE
RTS0037121	ANKFN1	50208	FALSE
RTS0037122	FBXO39	50209	FALSE
RTS0037123	EID2	50210	FALSE
RTS0037124	LIX1	50211	FALSE
RTS0037125	TXLNB	50212	FALSE
RTS0037126	GIMAP7	50213	FALSE
RTS0037127	TMEM252	50214	FALSE
RTS0037128	NPHP3	50215	FALSE
RTS0037129	ZDHHC20	50217	FALSE
RTS0037130	BRWD3	50218	FALSE
RTS0037131	TTLL10	50219	FALSE
RTS0037132	PROSER2	50220	FALSE
RTS0037133	MCOLN2	50221	FALSE
RTS0037134	LRRC57	50222	FALSE
RTS0037135	CNEP1R1	50223	FALSE
RTS0037136	SYT14	50224	FALSE
RTS0037137	EML3	50225	FALSE
RTS0037138	TMEM151A	50226	FALSE
